JobID|CPUTimeRAW|
824701|47920|
824701.batch|47920|
824701.extern|47920|
824702|38760|
824702.batch|38760|
824702.extern|38760|
824703|1630|
824703.batch|1630|
824703.extern|1630|
824704|960|
824704.batch|960|
824704.extern|960|
824705|640|
824705.batch|640|
824705.extern|640|
824706|3020|
824706.batch|3020|
824706.extern|3020|
824707|5|
824707.batch|5|
824707.extern|5|
824708|1|
824708.batch|1|
824708.extern|1|
824709|298|
824709.batch|298|
824709.extern|298|
824710|27|
824710.batch|27|
824710.extern|27|
824711|120|
824711.batch|120|
824711.extern|120|
824712|1|
824712.batch|1|
824712.extern|1|
824713|7|
824713.batch|7|
824713.extern|7|
824714|474920|
824714.batch|474920|
824714.extern|474920|
824715|177590|
824715.batch|177590|
824715.extern|177590|
824716|141590|
824716.batch|141590|
824716.extern|141590|
824717|24|
824717.batch|24|
824717.extern|24|
824718|45160|
824718.batch|45160|
824718.extern|45160|
824719|36120|
824719.batch|36120|
824719.extern|36120|
824720|2010|
824720.batch|2010|
824720.extern|2010|
824721|880|
824721.batch|880|
824721.extern|880|
824722|640|
824722.batch|640|
824722.extern|640|
824723|3030|
824723.batch|3030|
824723.extern|3030|
824724|8|
824724.batch|8|
824724.extern|8|
824725|0|
824725.batch|0|
824725.extern|0|
824726|71|
824726.batch|71|
824726.extern|71|
824727|10|
824727.batch|10|
824727.extern|10|
824728|170|
824728.batch|170|
824728.extern|170|
824729|1|
824729.batch|1|
824729.extern|1|
824730|7|
824730.batch|7|
824730.extern|7|
824731|482000|
824731.batch|482000|
824731.extern|482000|
824732|202930|
824732.batch|202930|
824732.extern|202930|
824733|139330|
824733.batch|139330|
824733.extern|139330|
824734|20|
824734.batch|20|
824734.extern|20|
824735|44240|
824735.batch|44240|
824735.extern|44240|
824736|35880|
824736.batch|35880|
824736.extern|35880|
824737|1820|
824737.batch|1820|
824737.extern|1820|
824738|920|
824738.batch|920|
824738.extern|920|
824739|640|
824739.batch|640|
824739.extern|640|
824740|2940|
824740.batch|2940|
824740.extern|2940|
824741|5|
824741.batch|5|
824741.extern|5|
824742|0|
824742.batch|0|
824742.extern|0|
824743|35|
824743.batch|35|
824743.extern|35|
824744|21|
824744.batch|21|
824744.extern|21|
824745|90|
824745.batch|90|
824745.extern|90|
824746|0|
824746.batch|0|
824746.extern|0|
824747|6|
824747.batch|6|
824747.extern|6|
824748|455080|
824748.batch|455080|
824748.extern|455080|
824749|226540|
824749.batch|226540|
824749.extern|226540|
824750|139310|
824750.batch|139310|
824750.extern|139310|
824751|10|
824751.batch|10|
824751.extern|10|
824752|44880|
824752.batch|44880|
824752.extern|44880|
824753|34320|
824753.batch|34320|
824753.extern|34320|
824754|1705|
824754.batch|1705|
824754.extern|1705|
824755|920|
824755.batch|920|
824755.extern|920|
824756|640|
824756.batch|640|
824756.extern|640|
824757|2860|
824757.batch|2860|
824757.extern|2860|
824758|9|
824758.batch|9|
824758.extern|9|
824759|0|
824759.batch|0|
824759.extern|0|
824760|254|
824760.batch|254|
824760.extern|254|
824761|21|
824761.batch|21|
824761.extern|21|
824762|60|
824762.batch|60|
824762.extern|60|
826870|14413|
826870.extern|14413|
826870.0|14413|
828811|13150|
828811.extern|13150|
828811.0|13150|
828812|1760|
828812.batch|1760|
828812.extern|1760|
828813|4880|
828813.batch|4880|
828813.extern|4880|
828814|8800|
828814.batch|8800|
828814.extern|8800|
828815|17230|
828815.batch|17230|
828815.extern|17230|
828816|25|
828816.batch|25|
828816.extern|25|
828817|0|
828817.batch|0|
828817.extern|0|
828818|411|
828818.batch|411|
828818.extern|411|
828819|5|
828819.batch|5|
828819.extern|5|
828820|835|
828820.batch|835|
828820.extern|835|
828821|1645|
828821.batch|1645|
828821.extern|1645|
828822|1080|
828822.batch|1080|
828822.extern|1080|
828823|1720|
828823.batch|1720|
828823.extern|1720|
828824|3670|
828824.batch|3670|
828824.extern|3670|
828825|7|
828825.batch|7|
828825.extern|7|
828826|1|
828826.batch|1|
828826.extern|1|
828827|109|
828827.batch|109|
828827.extern|109|
828828|5|
828828.batch|5|
828828.extern|5|
828829|790|
828829.batch|790|
828829.extern|790|
828830|1640|
828830.batch|1640|
828830.extern|1640|
828831|600|
828831.batch|600|
828831.extern|600|
828832|920|
828832.batch|920|
828832.extern|920|
828833|2120|
828833.batch|2120|
828833.extern|2120|
828834|6|
828834.batch|6|
828834.extern|6|
828835|0|
828835.batch|0|
828835.extern|0|
828836|56|
828836.batch|56|
828836.extern|56|
828837|4|
828837.batch|4|
828837.extern|4|
828838|780|
828838.batch|780|
828838.extern|780|
828839|1625|
828839.batch|1625|
828839.extern|1625|
828840|240|
828840.batch|240|
828840.extern|240|
828841|280|
828841.batch|280|
828841.extern|280|
828842|1050|
828842.batch|1050|
828842.extern|1050|
828843|27|
828843.batch|27|
828843.extern|27|
828844|0|
828844.batch|0|
828844.extern|0|
828845|25|
828845.batch|25|
828845.extern|25|
828846|3|
828846.batch|3|
828846.extern|3|
828847|865|
828847.batch|865|
828847.extern|865|
828857|1190|
828857.batch|1190|
828857.extern|1190|
828858|160|
828858.batch|160|
828858.extern|160|
828859|160|
828859.batch|160|
828859.extern|160|
828860|1350|
828860.batch|1350|
828860.extern|1350|
828861|6|
828861.batch|6|
828861.extern|6|
828862|0|
828862.batch|0|
828862.extern|0|
828863|16|
828863.batch|16|
828863.extern|16|
828864|2|
828864.batch|2|
828864.extern|2|
828865|815|
828865.batch|815|
828865.extern|815|
828866|1400|
828866.batch|1400|
828866.extern|1400|
828867|0|
828867.batch|0|
828867.extern|0|
828868|0|
828868.batch|0|
828868.extern|0|
828869|40|
828869.batch|40|
828869.extern|40|
828870|2|
828870.batch|2|
828870.extern|2|
828871|0|
828871.batch|0|
828871.extern|0|
828872|3|
828872.batch|3|
828872.extern|4|
828873|1|
828873.batch|1|
828873.extern|1|
828874|10|
828874.batch|10|
828874.extern|10|
828875|0|
828875.batch|0|
828875.extern|0|
828876|0|
828876.batch|0|
828876.extern|0|
828877|1|
828877.batch|1|
828877.extern|1|
828878|1|
828878.batch|1|
828878.extern|1|
828879|8|
828879.batch|8|
828879.extern|8|
828880|14240|
828880.batch|14240|
828880.extern|14240|
828881|7940|
828881.batch|7940|
828881.extern|7940|
828882|5950|
828882.batch|5950|
828882.extern|5950|
828883|6|
828883.batch|6|
828883.extern|6|
828884|2400|
828884.batch|2400|
828884.extern|2400|
828885|2040|
828885.batch|2040|
828885.extern|2040|
828886|125|
828886.batch|125|
828886.extern|125|
828887|2160|
828887.batch|2160|
828887.extern|2160|
828888|2040|
828888.batch|2040|
828888.extern|2040|
828889|5450|
828889.batch|5450|
828889.extern|5450|
828890|6|
828890.batch|6|
828890.extern|6|
828891|0|
828891.batch|0|
828891.extern|0|
828892|103|
828892.batch|103|
828892.extern|103|
828893|8|
828893.batch|8|
828893.extern|8|
828894|140|
828894.batch|140|
828894.extern|140|
828895|1|
828895.batch|1|
828895.extern|1|
828896|26|
828896.batch|26|
828896.extern|26|
828897|16240|
828897.batch|16240|
828897.extern|16240|
828898|10440|
828898.batch|10440|
828898.extern|10440|
828899|11440|
828899.batch|11440|
828899.extern|11440|
828900|5|
828900.batch|5|
828900.extern|5|
828901|3440|
828901.batch|3440|
828901.extern|3440|
828902|2960|
828902.batch|2960|
828902.extern|2960|
828903|320|
828903.batch|320|
828903.extern|320|
828904|2720|
828904.batch|2720|
828904.extern|2720|
828905|2440|
828905.batch|2440|
828905.extern|2440|
828906|9840|
828906.batch|9840|
828906.extern|9840|
828907|5|
828907.batch|5|
828907.extern|5|
828908|0|
828908.batch|0|
828908.extern|0|
828909|190|
828909.batch|190|
828909.extern|190|
828910|6|
828910.batch|6|
828910.extern|6|
828911|205|
828911.batch|205|
828911.extern|205|
828912|1|
828912.batch|1|
828912.extern|1|
828913|26|
828913.batch|26|
828913.extern|26|
828914|15480|
828914.batch|15480|
828914.extern|15480|
828915|8740|
828915.batch|8740|
828915.extern|8740|
828916|10960|
828916.batch|10960|
828916.extern|10960|
828917|9|
828917.batch|9|
828917.extern|9|
828918|3560|
828918.batch|3560|
828918.extern|3560|
828919|3080|
828919.batch|3080|
828919.extern|3080|
828920|245|
828920.batch|245|
828920.extern|245|
828921|2880|
828921.batch|2880|
828921.extern|2880|
828922|2440|
828922.batch|2440|
828922.extern|2440|
828923|9910|
828923.batch|9910|
828923.extern|9910|
828924|10|
828924.batch|10|
828924.extern|10|
828925|0|
828925.batch|0|
828925.extern|0|
828926|254|
828926.batch|254|
828926.extern|254|
828927|11|
828927.batch|11|
828927.extern|11|
828928|180|
828928.batch|180|
828928.extern|180|
828929|1|
828929.batch|1|
828929.extern|1|
828930|25|
828930.batch|25|
828930.extern|25|
828931|14960|
828931.batch|14960|
828931.extern|14960|
828932|9570|
828932.batch|9570|
828932.extern|9570|
828933|9530|
828933.batch|9530|
828933.extern|9530|
828934|1|
828934.batch|1|
828934.extern|1|
828935|3760|
828935.batch|3760|
828935.extern|3760|
828936|3280|
828936.batch|3280|
828936.extern|3280|
828937|210|
828937.batch|210|
828937.extern|210|
828938|2760|
828938.batch|2760|
828938.extern|2760|
828939|2560|
828939.batch|2560|
828939.extern|2560|
828940|8390|
828940.batch|8390|
828940.extern|8390|
828941|5|
828941.batch|5|
828941.extern|5|
828942|0|
828942.batch|0|
828942.extern|0|
828943|123|
828943.batch|123|
828943.extern|123|
828944|11|
828944.batch|11|
828944.extern|11|
828945|105|
828945.batch|105|
828945.extern|105|
828946|1|
828946.batch|1|
828946.extern|1|
828947|17|
828947.batch|17|
828947.extern|17|
828948|15400|
828948.batch|15400|
828948.extern|15400|
828949|11370|
828949.batch|11370|
828949.extern|11370|
828950|10030|
828950.batch|10030|
828950.extern|10030|
828951|7|
828951.batch|7|
828951.extern|7|
828952|3720|
828952.batch|3720|
828952.extern|3720|
828953|3320|
828953.batch|3320|
828953.extern|3320|
828954|255|
828954.batch|255|
828954.extern|255|
828955|2800|
828955.batch|2800|
828955.extern|2800|
828956|2440|
828956.batch|2440|
828956.extern|2440|
828957|9310|
828957.batch|9310|
828957.extern|9310|
828958|6|
828958.batch|6|
828958.extern|6|
828959|0|
828959.batch|0|
828959.extern|0|
828960|1624|
828960.batch|1624|
828960.extern|1624|
828961|13|
828961.batch|13|
828961.extern|13|
828962|120|
828962.batch|120|
828962.extern|120|
828963|1410|
828963.batch|1410|
828963.extern|1410|
828964|40|
828964.batch|40|
828964.extern|40|
828965|40|
828965.batch|40|
828965.extern|40|
828966|30|
828966.batch|30|
828966.extern|30|
828967|0|
828967.batch|0|
828967.extern|0|
828968|0|
828968.batch|0|
828968.extern|0|
828969|8|
828969.batch|8|
828969.extern|8|
828970|1|
828970.batch|1|
828970.extern|1|
828971|10|
828971.batch|10|
828971.extern|10|
828972|2555|
828972.batch|2555|
828972.extern|2555|
828973|40|
828973.batch|40|
828973.extern|40|
828974|40|
828974.batch|40|
828974.extern|40|
828975|30|
828975.batch|30|
828975.extern|30|
828976|1|
828976.batch|1|
828976.extern|1|
828977|0|
828977.batch|0|
828977.extern|0|
828978|9|
828978.batch|9|
828978.extern|9|
828979|1|
828979.batch|1|
828979.extern|1|
828980|5|
828980.batch|5|
828980.extern|5|
828981|2555|
828981.batch|2555|
828981.extern|2555|
828982|40|
828982.batch|40|
828982.extern|40|
828983|40|
828983.batch|40|
828983.extern|40|
828984|60|
828984.batch|60|
828984.extern|60|
828985|1|
828985.batch|1|
828985.extern|1|
828986|1|
828986.batch|1|
828986.extern|1|
828987|7|
828987.batch|7|
828987.extern|7|
828988|1|
828988.batch|1|
828988.extern|1|
828989|5|
828989.batch|5|
828989.extern|5|
828990|2555|
828990.batch|2555|
828990.extern|2555|
828991|40|
828991.batch|40|
828991.extern|40|
828992|40|
828992.batch|40|
828992.extern|40|
828993|60|
828993.batch|60|
828993.extern|60|
828994|2|
828994.batch|2|
828994.extern|2|
828995|1|
828995.batch|1|
828995.extern|1|
828996|7|
828996.batch|7|
828996.extern|7|
828997|3|
828997.batch|3|
828997.extern|3|
828998|35|
828998.batch|35|
828998.extern|35|
828999|2555|
828999.batch|2555|
828999.extern|2555|
829000|40|
829000.batch|40|
829000.extern|40|
829001|40|
829001.batch|40|
829001.extern|40|
829002|210|
829002.batch|210|
829002.extern|210|
829003|1|
829003.batch|1|
829003.extern|1|
829004|1|
829004.batch|1|
829004.extern|1|
829005|7|
829005.batch|7|
829005.extern|7|
829006|1|
829006.batch|1|
829006.extern|1|
829007|5|
829007.batch|5|
829007.extern|5|
829008|1135|
829008.batch|1135|
829008.extern|1135|
829009|40|
829009.batch|40|
829009.extern|40|
829010|80|
829010.batch|80|
829010.extern|80|
829011|50|
829011.batch|50|
829011.extern|50|
829012|2|
829012.batch|2|
829012.extern|2|
829013|0|
829013.batch|0|
829013.extern|0|
829014|13|
829014.batch|13|
829014.extern|13|
829015|2|
829015.batch|2|
829015.extern|2|
829016|65|
829016.batch|65|
829016.extern|65|
829022|1355|
829022.batch|1355|
829022.extern|1355|
829023|40|
829023.batch|40|
829023.extern|40|
829024|40|
829024.batch|40|
829024.extern|40|
829025|30|
829025.batch|30|
829025.extern|30|
829026|1|
829026.batch|1|
829026.extern|1|
829027|0|
829027.batch|0|
829027.extern|0|
829028|8|
829028.batch|8|
829028.extern|8|
829029|1|
829029.batch|1|
829029.extern|1|
829030|5|
829030.batch|5|
829030.extern|5|
829031|2580|
829031.batch|2580|
829031.extern|2580|
829032|0|
829032.batch|0|
829032.extern|0|
829033|0|
829033.batch|0|
829033.extern|0|
829034|20|
829034.batch|20|
829034.extern|20|
829035|1|
829035.batch|1|
829035.extern|1|
829036|0|
829036.batch|0|
829036.extern|0|
829037|8|
829037.batch|8|
829037.extern|8|
829038|2|
829038.batch|2|
829038.extern|2|
829039|10|
829039.batch|10|
829039.extern|10|
829040|2580|
829040.batch|2580|
829040.extern|2580|
829041|40|
829041.batch|40|
829041.extern|40|
829042|40|
829042.batch|40|
829042.extern|40|
829043|30|
829043.batch|30|
829043.extern|30|
829044|1|
829044.batch|1|
829044.extern|1|
829045|1|
829045.batch|1|
829045.extern|1|
829046|8|
829046.batch|8|
829046.extern|8|
829047|1|
829047.batch|1|
829047.extern|1|
829048|5|
829048.batch|5|
829048.extern|5|
829049|1340|
829049.batch|1340|
829049.extern|1340|
829050|40|
829050.batch|40|
829050.extern|40|
829051|40|
829051.batch|40|
829051.extern|40|
829052|40|
829052.batch|40|
829052.extern|40|
829053|1|
829053.batch|1|
829053.extern|1|
829054|0|
829054.batch|0|
829054.extern|0|
829055|9|
829055.batch|9|
829055.extern|9|
829056|1|
829056.batch|1|
829056.extern|1|
829057|5|
829057.batch|5|
829057.extern|5|
829058|1155|
829058.batch|1155|
829058.extern|1155|
829059|80|
829059.batch|80|
829059.extern|80|
829060|40|
829060.batch|40|
829060.extern|40|
829061|60|
829061.batch|60|
829061.extern|60|
829062|3|
829062.batch|3|
829062.extern|3|
829063|1|
829063.batch|1|
829063.extern|1|
829064|15|
829064.batch|15|
829064.extern|15|
829065|2|
829065.batch|2|
829065.extern|2|
829066|95|
829066.batch|95|
829066.extern|95|
829067|0|
829067.batch|0|
829067.extern|0|
829068|1285|
829068.batch|1285|
829068.extern|1285|
829069|40|
829069.batch|40|
829069.extern|40|
829070|40|
829070.batch|40|
829070.extern|40|
829071|1890|
829071.batch|1890|
829071.extern|1890|
829072|4|
829072.batch|4|
829072.extern|4|
829073|0|
829073.batch|0|
829073.extern|0|
829074|7|
829074.batch|7|
829074.extern|7|
829075|2|
829075.batch|2|
829075.extern|2|
829076|705|
829076.batch|705|
829076.extern|705|
829077|30|
829077.batch|30|
829077.extern|30|
829078|1|
829078.batch|1|
829078.extern|1|
829079|175|
829079.batch|175|
829079.extern|175|
829080|1240|
829080.batch|1240|
829080.extern|1240|
829081|2560|
829081.batch|2560|
829081.extern|2560|
829082|4360|
829082.batch|4360|
829082.extern|4360|
829083|7|
829083.batch|7|
829083.extern|7|
829084|0|
829084.batch|0|
829084.extern|0|
829085|74|
829085.batch|74|
829085.extern|74|
829086|11|
829086.batch|11|
829086.extern|11|
829087|125|
829087.batch|125|
829087.extern|125|
829088|40|
829088.batch|40|
829088.extern|40|
829089|8|
829089.batch|8|
829089.extern|8|
829090|130|
829090.batch|130|
829090.extern|130|
829091|320|
829091.batch|320|
829091.extern|320|
829092|560|
829092.batch|560|
829092.extern|560|
829093|970|
829093.batch|970|
829093.extern|970|
829094|11|
829094.batch|11|
829094.extern|11|
829095|0|
829095.batch|0|
829095.extern|0|
829096|40|
829096.batch|40|
829096.extern|40|
829097|4|
829097.batch|4|
829097.extern|4|
829098|100|
829098.batch|100|
829098.extern|100|
829099|20|
829099.batch|20|
829099.extern|20|
829100|1|
829100.batch|1|
829100.extern|1|
829101|125|
829101.batch|125|
829101.extern|125|
829102|200|
829102.batch|200|
829102.extern|200|
829103|320|
829103.batch|320|
829103.extern|320|
829104|560|
829104.batch|560|
829104.extern|560|
829105|3|
829105.batch|3|
829105.extern|3|
829106|0|
829106.batch|0|
829106.extern|0|
829107|34|
829107.batch|34|
829107.extern|34|
829108|3|
829108.batch|3|
829108.extern|3|
829109|100|
829109.batch|100|
829109.extern|100|
829110|30|
829110.batch|30|
829110.extern|30|
829111|1|
829111.batch|1|
829111.extern|1|
829112|120|
829112.batch|120|
829112.extern|120|
829113|80|
829113.batch|80|
829113.extern|80|
829114|80|
829114.batch|80|
829114.extern|80|
829115|250|
829115.batch|250|
829115.extern|250|
829116|3|
829116.batch|3|
829116.extern|3|
829117|0|
829117.batch|0|
829117.extern|0|
829118|6|
829118.batch|6|
829118.extern|6|
829119|3|
829119.batch|3|
829119.extern|3|
829120|100|
829120.batch|100|
829120.extern|100|
829121|30|
829121.batch|30|
829121.extern|30|
829122|1|
829122.batch|1|
829122.extern|1|
829123|115|
829123.batch|115|
829123.extern|115|
829124|80|
829124.batch|80|
829124.extern|80|
829125|80|
829125.batch|80|
829125.extern|80|
829126|620|
829126.batch|620|
829126.extern|620|
829127|3|
829127.batch|3|
829127.extern|3|
829128|0|
829128.batch|0|
829128.extern|0|
829129|8|
829129.batch|8|
829129.extern|8|
829130|3|
829130.batch|3|
829130.extern|3|
829131|100|
829131.batch|100|
829131.extern|100|
829132|30|
829132.batch|30|
829132.extern|30|
829133|6|
829133.batch|6|
829133.extern|6|
829134|90|
829134.batch|90|
829134.extern|90|
829135|40|
829135.batch|40|
829135.extern|40|
829136|40|
829136.batch|40|
829136.extern|40|
829137|630|
829137.batch|630|
829137.extern|630|
829138|9|
829138.batch|9|
829138.extern|9|
829139|0|
829139.batch|0|
829139.extern|0|
829140|11|
829140.batch|11|
829140.extern|11|
829141|3|
829141.batch|3|
829141.extern|3|
829142|100|
829142.batch|100|
829142.extern|100|
829146|40|
829146.batch|40|
829146.extern|40|
829147|1|
829147.batch|1|
829147.extern|1|
829148|40|
829148.batch|40|
829148.extern|40|
829149|1|
829149.batch|1|
829149.extern|1|
829150|50|
829150.batch|50|
829150.extern|50|
829151|8|
829151.batch|8|
829151.extern|8|
829152|30|
829152.batch|30|
829152.extern|30|
829153|1|
829153.batch|1|
829153.extern|1|
829154|40|
829154.batch|40|
829154.extern|40|
829155|5|
829155.batch|5|
829155.extern|5|
829156|40|
829156.batch|40|
829156.extern|40|
829157|1|
829157.batch|1|
829157.extern|1|
829159|1340|
829159.batch|1340|
829159.extern|1340|
829160|320|
829160.batch|320|
829160.extern|320|
829161|760|
829161.batch|760|
829161.extern|760|
829162|1480|
829162.batch|1480|
829162.extern|1480|
829163|4|
829163.batch|4|
829163.extern|4|
829164|0|
829164.batch|0|
829164.extern|0|
829165|19|
829165.batch|19|
829165.extern|19|
829166|4|
829166.batch|4|
829166.extern|4|
829167|55|
829167.batch|55|
829167.extern|55|
829168|1320|
829168.batch|1320|
829168.extern|1320|
829169|120|
829169.batch|120|
829169.extern|120|
829170|200|
829170.batch|200|
829170.extern|200|
829171|420|
829171.batch|420|
829171.extern|420|
829172|8|
829172.batch|8|
829172.extern|8|
829173|0|
829173.batch|0|
829173.extern|0|
829174|8|
829174.batch|8|
829174.extern|8|
829175|2|
829175.batch|2|
829175.extern|2|
829176|65|
829176.batch|65|
829176.extern|65|
829177|1310|
829177.batch|1310|
829177.extern|1310|
829178|80|
829178.batch|80|
829178.extern|80|
829179|120|
829179.batch|120|
829179.extern|120|
829180|420|
829180.batch|420|
829180.extern|420|
829181|4|
829181.batch|4|
829181.extern|4|
829182|0|
829182.batch|0|
829182.extern|0|
829183|4|
829183.batch|4|
829183.extern|4|
829184|3|
829184.batch|3|
829184.extern|3|
829185|100|
829185.batch|100|
829185.extern|100|
829186|1560|
829186.batch|1560|
829186.extern|1560|
829187|0|
829187.batch|0|
829187.extern|0|
829188|0|
829188.batch|0|
829188.extern|0|
829189|20|
829189.batch|20|
829189.extern|20|
829190|1|
829190.batch|1|
829190.extern|1|
829191|0|
829191.batch|0|
829191.extern|0|
829192|9|
829192.batch|9|
829192.extern|9|
829193|1|
829193.batch|1|
829193.extern|1|
829194|5|
829194.batch|5|
829194.extern|5|
829199|1330|
829199.batch|1330|
829199.extern|1335|
829200|40|
829200.batch|40|
829200.extern|40|
829201|40|
829201.batch|40|
829201.extern|40|
829202|50|
829202.batch|50|
829202.extern|50|
829203|5|
829203.batch|5|
829203.extern|5|
829204|1|
829204.batch|1|
829204.extern|1|
829205|8|
829205.batch|8|
829205.extern|8|
829206|1|
829206.batch|1|
829206.extern|1|
829207|5|
829207.batch|5|
829207.extern|5|
829210|240|
829210.batch|240|
829210.extern|240|
829211|1|
829211.batch|1|
829211.extern|1|
829212|240|
829212.batch|240|
829212.extern|240|
829213|1|
829213.batch|1|
829213.extern|1|
829214|60|
829214.batch|60|
829214.extern|60|
829215|7|
829215.batch|7|
829215.extern|7|
829216|60|
829216.batch|60|
829216.extern|60|
829217|2|
829217.batch|2|
829217.extern|2|
829218|30|
829218.batch|30|
829218.extern|30|
829219|7|
829219.batch|7|
829219.extern|7|
829220|30|
829220.batch|30|
829220.extern|30|
829221|7|
829221.batch|7|
829221.extern|7|
829222|30|
829222.batch|30|
829222.extern|30|
829223|2|
829223.batch|2|
829223.extern|2|
829224|1|
829224.batch|1|
829224.extern|1|
829228|1330|
829228.batch|1330|
829228.extern|1330|
829229|40|
829229.batch|40|
829229.extern|40|
829230|40|
829230.batch|40|
829230.extern|40|
829231|290|
829231.batch|290|
829231.extern|290|
829232|7|
829232.batch|7|
829232.extern|7|
829233|0|
829233.batch|0|
829233.extern|1|
829234|4|
829234.batch|4|
829234.extern|4|
829235|2|
829235.batch|2|
829235.extern|2|
829236|60|
829236.batch|60|
829236.extern|60|
829241|1340|
829241.batch|1340|
829241.extern|1340|
829242|40|
829242.batch|40|
829242.extern|40|
829243|40|
829243.batch|40|
829243.extern|40|
829244|550|
829244.batch|550|
829244.extern|550|
829245|3|
829245.batch|3|
829245.extern|3|
829246|1|
829246.batch|1|
829246.extern|1|
829247|1110|
829247.batch|1110|
829247.extern|1110|
829248|80|
829248.batch|80|
829248.extern|80|
829249|80|
829249.batch|80|
829249.extern|80|
829250|420|
829250.batch|420|
829250.extern|420|
829251|7|
829251.batch|7|
829251.extern|7|
829252|1|
829252.batch|1|
829252.extern|1|
829261|116|
829261.batch|116|
829261.extern|116|
829262|9|
829262.batch|9|
829262.extern|9|
829263|110|
829263.batch|110|
829263.extern|110|
829264|175|
829264.batch|175|
829264.extern|175|
829265|7|
829265.batch|7|
829265.extern|7|
829266|295|
829266.batch|295|
829266.extern|295|
829267|237|
829267.batch|237|
829267.extern|237|
829268|7|
829268.batch|7|
829268.extern|7|
829269|185|
829269.batch|185|
829269.extern|185|
829270|15280|
829270.batch|15280|
829270.extern|15280|
829271|9850|
829271.batch|9850|
829271.extern|9850|
829272|10000|
829272.batch|10000|
829272.extern|10000|
829273|6|
829273.batch|6|
829273.extern|6|
829274|3080|
829274.batch|3080|
829274.extern|3080|
829275|2720|
829275.batch|2720|
829275.extern|2720|
829276|255|
829276.batch|255|
829276.extern|255|
829277|2600|
829277.batch|2600|
829277.extern|2600|
829278|2360|
829278.batch|2360|
829278.extern|2360|
829279|8530|
829279.batch|8530|
829279.extern|8530|
829280|6|
829280.batch|6|
829280.extern|6|
829281|0|
829281.batch|0|
829281.extern|0|
829282|143|
829282.batch|143|
829282.extern|143|
829283|10|
829283.batch|10|
829283.extern|10|
829284|115|
829284.batch|115|
829284.extern|115|
829285|1691|
829285.batch|1691|
829285.extern|1691|
829286|7|
829286.batch|7|
829286.extern|7|
829287|110|
829287.batch|110|
829287.extern|110|
829288|879|
829288.batch|879|
829288.extern|879|
829289|5|
829289.batch|5|
829289.extern|5|
829290|850|
829290.batch|850|
829290.extern|850|
829291|8003|
829291.batch|8003|
829291.extern|8003|
829292|7|
829292.batch|7|
829292.extern|7|
829293|4035|
829293.batch|4035|
829293.extern|4035|
829294|1735|
829294.batch|1735|
829294.extern|1735|
829295|17|
829295.batch|17|
829295.extern|17|
829296|1195|
829296.batch|1195|
829296.extern|1195|
829297|962|
829297.batch|962|
829297.extern|962|
829298|6|
829298.batch|6|
829298.extern|6|
829299|665|
829299.batch|665|
829299.extern|665|
829300|817|
829300.batch|817|
829300.extern|817|
829301|7|
829301.batch|7|
829301.extern|7|
829302|910|
829302.batch|910|
829302.extern|910|
829304|38|
829304.batch|38|
829304.extern|38|
829305|10|
829305.batch|10|
829305.extern|10|
829306|100|
829306.batch|100|
829306.extern|100|
829307|266|
829307.batch|266|
829307.extern|266|
829308|5|
829308.batch|5|
829308.extern|5|
829309|75|
829309.batch|75|
829309.extern|75|
829310|59|
829310.batch|59|
829310.extern|59|
829311|6|
829311.batch|6|
829311.extern|6|
829312|85|
829312.batch|85|
829312.extern|85|
829313|38|
829313.batch|38|
829313.extern|38|
829314|10|
829314.batch|10|
829314.extern|10|
829315|85|
829315.batch|85|
829315.extern|85|
829316|220|
829316.batch|220|
829316.extern|220|
829317|5|
829317.batch|5|
829317.extern|5|
829318|80|
829318.batch|80|
829318.extern|80|
829319|1550|
829319.batch|1550|
829319.extern|1550|
829320|4920|
829320.batch|4920|
829320.extern|4920|
829321|8320|
829321.batch|8320|
829321.extern|8320|
829322|16230|
829322.batch|16230|
829322.extern|16230|
829323|8|
829323.batch|8|
829323.extern|8|
829324|1|
829324.batch|1|
829324.extern|1|
829325|414|
829325.batch|414|
829325.extern|414|
829326|10|
829326.batch|10|
829326.extern|10|
829327|805|
829327.batch|805|
829327.extern|805|
829328|2965|
829328.batch|2965|
829328.extern|2965|
829329|1000|
829329.batch|1000|
829329.extern|1000|
829330|1600|
829330.batch|1600|
829330.extern|1600|
829331|3620|
829331.batch|3620|
829331.extern|3620|
829332|6|
829332.batch|6|
829332.extern|6|
829333|0|
829333.batch|0|
829333.extern|0|
829334|98|
829334.batch|98|
829334.extern|98|
829335|9|
829335.batch|9|
829335.extern|9|
829336|785|
829336.batch|785|
829336.extern|785|
829337|1570|
829337.batch|1570|
829337.extern|1570|
829338|600|
829338.batch|600|
829338.extern|600|
829339|880|
829339.batch|880|
829339.extern|880|
829340|1960|
829340.batch|1960|
829340.extern|1960|
829341|5|
829341.batch|5|
829341.extern|5|
829342|0|
829342.batch|0|
829342.extern|0|
829343|63|
829343.batch|63|
829343.extern|63|
829344|4|
829344.batch|4|
829344.extern|4|
829345|825|
829345.batch|825|
829345.extern|825|
829346|1545|
829346.batch|1545|
829346.extern|1545|
829347|160|
829347.batch|160|
829347.extern|160|
829348|240|
829348.batch|240|
829348.extern|240|
829349|820|
829349.batch|820|
829349.extern|820|
829350|5|
829350.batch|5|
829350.extern|5|
829351|0|
829351.batch|0|
829351.extern|0|
829352|18|
829352.batch|18|
829352.extern|18|
829353|3|
829353.batch|3|
829353.extern|3|
829354|770|
