species,method,genome_coverage,hic_coverage,grouping,order,orientation,accuracy,edit_distance,seconds,scaffold_count,scaffold_largest,scaffold_n50,reference_count,reference_largest,reference_n50
athaliana,lachesis,10x,100x,0.7885157197008491,0.6447827852798931,0.48135446871825704,0.533963387202795,1381.0,43,284,12483339,10212104,7.0,30427671.0,23459830.0
athaliana,lachesis,1mb,100x,0.9679558384475451,0.9636851005530951,0.9636851005530951,0.9552067411436551,16.0,74,9,30457671,21480830,7.0,30427671.0,23459830.0
athaliana,lachesis,20x,1000x,0.762074348986403,0.6709572526163441,0.556782672107727,0.5790814351705901,1152.0,736,136,29378715,27312889,7.0,30427671.0,23459830.0
athaliana,lachesis,20x,100x,0.7805440305079031,0.6739879131331841,0.5384611347825841,0.565774494696555,1190.0,91,137,30431042,24447328,7.0,30427671.0,23459830.0
athaliana,lachesis,20x,10x,0.643722677056606,0.512125499246314,0.38527560055604604,0.412101217764751,1532.0,19,161,36763818,27756972,7.0,30427671.0,23459830.0
athaliana,lachesis,20x,1x,0.339808079780245,0.17689154793219,0.09032974348089601,0.188372036975289,1927.0,7,313,43887256,31390560,7.0,30427671.0,23459830.0
athaliana,lachesis,20x,500x,0.7890583048945451,0.689523766875009,0.565260167448973,0.586157702253956,1150.0,368,137,29679241,23052318,7.0,30427671.0,23459830.0
athaliana,lachesis,20x,50x,0.798587824166693,0.6483122772376461,0.522716068267118,0.539877743828114,1271.0,54,146,29239487,23304749,7.0,30427671.0,23459830.0
athaliana,lachesis,20x,5x,0.49091408355367305,0.424597514331062,0.315990356117113,0.362593218722424,1659.0,19,202,47409820,25649146,7.0,30427671.0,23459830.0
athaliana,lachesis,30x,100x,0.6206100820603201,0.5392775557402211,0.33138075012534,0.320658541556673,1681.0,104,102,37837082,33710862,7.0,30427671.0,23459830.0
athaliana,lachesis,40x,100x,0.536079793286815,0.499172254624463,0.31215199420912504,0.268775430487439,2023.0,130,93,49602880,37139628,7.0,30427671.0,23459830.0
athaliana,lachesis,500kb,100x,0.9803943404934861,0.9791968976911011,0.9791968976911011,0.975980304811588,16.0,76,9,30487671,23004830,7.0,30427671.0,23459830.0
athaliana,lachesis,50kb,100x,0.984677892290814,0.9734919540975071,0.9718141234814871,0.972230160125721,88.0,109,29,30729671,23775830,7.0,30427671.0,23459830.0
athaliana,lachesis,50x,100x,0.46184567091680906,0.49363135372808903,0.322029901000062,0.26344734179761303,2147.0,147,119,63416053,51619602,7.0,30427671.0,23459830.0
athaliana,lachesis,60x,100x,0.45381866144347505,0.516114052404125,0.327015808562291,0.271861659203373,2066.0,153,161,62280175,49035104,7.0,30427671.0,23459830.0
athaliana,lachesis,70x,100x,0.41919583619036005,0.508592631352016,0.317188508542847,0.257138535908776,2196.0,140,197,71925065,48598396,7.0,30427671.0,23459830.0
athaliana,lachesis,80x,100x,0.335309747634153,0.544978053824207,0.327413669249559,0.275201284607116,2101.0,147,198,116772827,116772827,7.0,30427671.0,23459830.0
athaliana,lachesis,90x,100x,0.429702328443724,0.528423145228426,0.3277855650088,0.26915898976219205,2053.0,160,206,76430460,50075940,7.0,30427671.0,23459830.0
hsapiens,lachesis,100kb,100x,0.96276325314038,0.9576728042631151,0.955419723415982,0.9572199370868121,1518.0,4520,1905,242695529,146853000,25.0,248956422.0,156040895.0
hsapiens,lachesis,100kb,10x,0.965653538160102,0.9367050984991101,0.9323222150371451,0.9415212825985221,1981.0,1015,2080,241786529,146247000,25.0,248956422.0,156040895.0
hsapiens,lachesis,100kb,1x,0.9231737098386791,0.573098095266743,0.423791367719184,0.48619690512329905,15394.0,370,2358,241281529,146348000,25.0,248956422.0,156040895.0
hsapiens,lachesis,100kb,50x,0.9692398052786291,0.9567496359820511,0.9545529749075571,0.9570858909273261,1526.0,2791,1950,242190529,146853000,25.0,248956422.0,156040895.0
hsapiens,lachesis,100kb,5x,0.9595343577555681,0.8736883801880511,0.8496914595733901,0.879375002307324,3819.0,718,2134,242493529,146247000,25.0,248956422.0,156040895.0
hsapiens,lachesis,100x,100x,,,,,,984,,,,25.0,248956422.0,156040895.0
hsapiens,lachesis,10kb,100x,,,,,,22367,,,,25.0,248956422.0,156040895.0
hsapiens,lachesis,10x,100x,0.53637367432102,0.313919313416748,0.15644789562507203,0.18353644655206,23399.0,725,10092,30133795,14212162,25.0,248956422.0,156040895.0
hsapiens,lachesis,1mb,100x,0.9663786911869441,0.9791959949915171,0.9782357123816431,0.9755047832839061,216.0,2010,185,241424529,145223636,25.0,248956422.0,156040895.0
hsapiens,lachesis,20x,100x,0.9347524750586701,0.732242188092457,0.644196430394669,0.6850598008060801,23474.0,5243,7650,151010290,94806039,25.0,248956422.0,156040895.0
hsapiens,lachesis,30x,100x,0.9470428024988761,0.7995398599442031,0.755938125554883,0.7854966651964971,14999.0,4635,5747,200332800,127200833,25.0,248956422.0,156040895.0
hsapiens,lachesis,30x,10x,0.913948146872894,0.5751894266080351,0.47305535836542106,0.5257821954766141,25389.0,1466,6381,200875111,121721466,25.0,248956422.0,156040895.0
hsapiens,lachesis,30x,1x,0.245220600479811,0.21364485931801802,0.115940791051702,0.15582156423333202,36478.0,587,7873,149230809,112046786,25.0,248956422.0,156040895.0
hsapiens,lachesis,30x,50x,0.9462996816980891,0.75836741795794,0.702759766161628,0.7403739899464841,16940.0,3113,5853,200123170,126521001,25.0,248956422.0,156040895.0
hsapiens,lachesis,30x,5x,0.884255079537778,0.46805240160335404,0.34688335166577905,0.39814993542353205,29610.0,1105,6896,201654887,125054405,25.0,248956422.0,156040895.0
hsapiens,lachesis,40x,100x,0.894980189706399,0.7732895933953541,0.7475123081460131,0.76698132517603,6557.0,2832,3149,230075532,156688926,25.0,248956422.0,156040895.0
hsapiens,lachesis,500kb,100x,0.9664908791045341,0.9746150996805271,0.972474444664408,0.9718126661234131,341.0,2306,387,240663529,145368636,25.0,248956422.0,156040895.0
hsapiens,lachesis,50kb,100x,0.9642552595885661,0.946199296340526,0.9445583591020751,0.949954127133483,3259.0,7449,4134,242912000,147797000,25.0,248956422.0,156040895.0
hsapiens,lachesis,50x,100x,0.7013123465261271,0.5992608612807411,0.545141324075009,0.5772798144741881,5656.0,2219,3560,227579761,150255260,25.0,248956422.0,156040895.0
hsapiens,lachesis,60x,100x,0.660975586160871,0.5926056570736681,0.53437018332608,0.557719644251769,5521.0,2143,3816,242830024,138505206,25.0,248956422.0,156040895.0
hsapiens,lachesis,70x,100x,,,,,,1112,,,,25.0,248956422.0,156040895.0
hsapiens,lachesis,80x,100x,,,,,,1043,,,,25.0,248956422.0,156040895.0
hsapiens,lachesis,90x,100x,,,,,,1027,,,,25.0,248956422.0,156040895.0
ltarentolae,lachesis,100kb,1000x,0.934579357275466,0.9719028801836451,0.969022131044956,0.9674141577457611,22.0,182,42,1859103,1009000,37.0,2677755.0,1086296.0
ltarentolae,lachesis,100kb,100x,0.9437186573000741,0.975289068760216,0.9724083196215271,0.972901689901531,20.0,15,42,1972669,1009000,37.0,2677755.0,1086296.0
ltarentolae,lachesis,100kb,10x,0.9135184463425511,0.9636781159571831,0.9546186901084821,0.9563297986515151,27.0,4,42,1972669,894018,37.0,2677755.0,1086296.0
ltarentolae,lachesis,100kb,1x,0.842715776352409,0.828719961798374,0.69386425677495,0.73791368672621,102.0,3,42,1972669,908000,37.0,2677755.0,1086296.0
ltarentolae,lachesis,100kb,500x,0.944258738617006,0.980264514152372,0.9773837650136831,0.975266407584449,18.0,63,41,1972669,1009000,37.0,2677755.0,1086296.0
ltarentolae,lachesis,100kb,50x,0.9344090505958911,0.9748905651575821,0.972009816018893,0.9703415635738921,20.0,11,42,1972669,1009000,37.0,2677755.0,1086296.0
ltarentolae,lachesis,100kb,5x,0.941996948996569,0.964249603003251,0.9551901771545501,0.9529870602362891,27.0,14,41,2073669,894018,37.0,2677755.0,1086296.0
ltarentolae,lachesis,100x,100x,0.9089350565060401,0.7123404324211701,0.625117676597969,0.621445706577299,141.0,71,127,2685093,840024,37.0,2677755.0,1086296.0
ltarentolae,lachesis,10kb,100x,0.8892968840597331,0.874312959926354,0.8693140007496051,0.8738440455305551,429.0,56,247,2111000,934000,37.0,2677755.0,1086296.0
ltarentolae,lachesis,10x,100x,,,,,,4,,,,37.0,2677755.0,1086296.0
ltarentolae,lachesis,1mb,100x,,,,,,18,,,,37.0,2677755.0,1086296.0
ltarentolae,lachesis,20x,100x,0.7980664908059001,0.625185776617403,0.49502821357903704,0.5479612790240831,749.0,18,373,1254485,607669,37.0,2677755.0,1086296.0
ltarentolae,lachesis,30x,100x,0.8466871724044941,0.8026684853437641,0.743069550217453,0.7643646831655571,362.0,41,185,1752263,863273,37.0,2677755.0,1086296.0
ltarentolae,lachesis,40x,100x,0.9011018455467971,0.8210569665213571,0.739937428678172,0.767888024739072,363.0,58,192,1760323,791545,37.0,2677755.0,1086296.0
ltarentolae,lachesis,500kb,100x,,,,,,16,,,,37.0,2677755.0,1086296.0
ltarentolae,lachesis,50kb,100x,0.939851624599161,0.9703849999909551,0.962152007796172,0.9671808124537211,36.0,29,47,1937000,1019000,37.0,2677755.0,1086296.0
ltarentolae,lachesis,50x,1000x,0.9087370537325911,0.781885698994021,0.731042541842849,0.717808809046514,196.0,159,130,1656238,911708,37.0,2677755.0,1086296.0
ltarentolae,lachesis,50x,100x,0.8834620052858511,0.7712328189622081,0.7018114087981671,0.6889693376092111,212.0,17,133,1656238,820046,37.0,2677755.0,1086296.0
ltarentolae,lachesis,50x,10x,0.791066359709065,0.65206888093674,0.5315236190561761,0.6154524371276431,301.0,4,157,1646800,911708,37.0,2677755.0,1086296.0
ltarentolae,lachesis,50x,1x,0.5402202681841111,0.32309792606916105,0.14530713725004202,0.34455415122021205,497.0,13,212,2063749,807610,37.0,2677755.0,1086296.0
ltarentolae,lachesis,50x,500x,0.911404057308358,0.771500709830889,0.7229686619733271,0.7044617126926751,193.0,73,131,1656238,911708,37.0,2677755.0,1086296.0
ltarentolae,lachesis,50x,50x,0.8684756965704171,0.743086012137332,0.6659611296358311,0.666107240388081,227.0,9,136,1656238,959109,37.0,2677755.0,1086296.0
ltarentolae,lachesis,50x,5x,0.784337672382135,0.5604714217650171,0.393517795739912,0.510080585290921,379.0,3,172,1881445,798477,37.0,2677755.0,1086296.0
ltarentolae,lachesis,60x,100x,0.864000705056954,0.8686652869545131,0.8026647427904061,0.717804547469961,118.0,55,104,1941599,849676,37.0,2677755.0,1086296.0
ltarentolae,lachesis,70x,100x,0.8872687543951181,0.8130205909386191,0.7681078382120661,0.736590364321658,242.0,16,174,1788935,956428,37.0,2677755.0,1086296.0
ltarentolae,lachesis,80x,100x,0.8616887152697911,0.8350975430293731,0.791947778774821,0.7770720009563471,166.0,60,123,1688937,863010,37.0,2677755.0,1086296.0
ltarentolae,lachesis,90x,100x,0.8772749715814401,0.7884731753433141,0.72491489493917,0.7080512741504551,141.0,52,121,2658316,837561,37.0,2677755.0,1086296.0
scerevisiae,lachesis,100kb,1000x,0.812629460512822,0.9376613133870991,0.9376613133870991,0.932718315750336,11.0,41,19,1101291,807000,17.0,1531933.0,924431.0
scerevisiae,lachesis,100kb,100x,0.8308422933349031,0.9468900980032321,0.9468900980032321,0.938808005688854,10.0,5,19,1101291,800861,17.0,1531933.0,924431.0
scerevisiae,lachesis,100kb,10x,0.8308422933349031,0.9468900980032321,0.9468900980032321,0.938808005688854,10.0,3,19,1101291,800861,17.0,1531933.0,924431.0
scerevisiae,lachesis,100kb,1x,0.6605908146745241,0.802739158646775,0.77743669215257,0.7819863775133961,31.0,5,18,1425044,807000,17.0,1531933.0,924431.0
scerevisiae,lachesis,100kb,500x,0.8296254357167511,0.9524808034358391,0.946472034060121,0.935755675384888,10.0,16,19,1115124,807000,17.0,1531933.0,924431.0
scerevisiae,lachesis,100kb,50x,0.847838268538832,0.9557008186762541,0.9557008186762541,0.957069425656848,7.0,4,19,1115124,800861,17.0,1531933.0,924431.0
scerevisiae,lachesis,100kb,5x,0.744074934192221,0.9099749595387011,0.9099749595387011,0.9032819491153521,15.0,3,19,1546933,800861,17.0,1531933.0,924431.0
scerevisiae,lachesis,100x,100x,,,,,,9,,,,17.0,1531933.0,924431.0
scerevisiae,lachesis,10kb,100x,0.8006893080263301,0.907431459891134,0.9065989539646281,0.90784528882493,115.0,29,93,1209000,813000,17.0,1531933.0,924431.0
scerevisiae,lachesis,10x,100x,0.6512291399262441,0.806660067471439,0.7303619457728161,0.7718352668809241,108.0,21,52,783217,459760,17.0,1531933.0,924431.0
scerevisiae,lachesis,1mb,100x,,,,,,4,,,,17.0,1531933.0,924431.0
scerevisiae,lachesis,20x,1000x,0.705760235537727,0.7918848485349931,0.7918848485349931,0.7838873164139261,29.0,49,33,1252259,779974,17.0,1531933.0,924431.0
scerevisiae,lachesis,20x,100x,0.7163847467941931,0.7952279619455771,0.7952279619455771,0.774620625127438,29.0,30,34,1139870,779199,17.0,1531933.0,924431.0
scerevisiae,lachesis,20x,10x,0.6748336590752111,0.7722105315982931,0.761716170974658,0.7617501724665471,29.0,24,36,1178713,779199,17.0,1531933.0,924431.0
scerevisiae,lachesis,20x,1x,0.43893469494771004,0.420104729459891,0.36302704944136105,0.48931230968799805,64.0,19,38,1364790,811620,17.0,1531933.0,924431.0
scerevisiae,lachesis,20x,500x,0.707289101455235,0.7918848485349931,0.7918848485349931,0.783613249817227,29.0,37,34,1252259,779974,17.0,1531933.0,924431.0
scerevisiae,lachesis,20x,50x,0.726212488873887,0.7882631255080901,0.7882631255080901,0.7926609104436271,26.0,19,35,1139870,779199,17.0,1531933.0,924431.0
scerevisiae,lachesis,20x,5x,0.6955082245308181,0.7358954753851481,0.701173808582477,0.7610111243499671,33.0,14,34,1195331,910764,17.0,1531933.0,924431.0
scerevisiae,lachesis,30x,100x,,,,,,8,,,,17.0,1531933.0,924431.0
scerevisiae,lachesis,40x,100x,,,,,,9,,,,17.0,1531933.0,924431.0
scerevisiae,lachesis,500kb,100x,,,,,,8,,,,17.0,1531933.0,924431.0
scerevisiae,lachesis,50kb,100x,0.7716897131464661,0.9626066091521551,0.9626066091521551,0.9526880782883751,14.0,17,20,1126124,815000,17.0,1531933.0,924431.0
scerevisiae,lachesis,50x,100x,,,,,,9,,,,17.0,1531933.0,924431.0
scerevisiae,lachesis,60x,100x,,,,,,9,,,,17.0,1531933.0,924431.0
scerevisiae,lachesis,70x,100x,,,,,,7,,,,17.0,1531933.0,924431.0
scerevisiae,lachesis,80x,100x,,,,,,7,,,,17.0,1531933.0,924431.0
scerevisiae,lachesis,90x,100x,,,,,,9,,,,17.0,1531933.0,924431.0
athaliana,salsa,100kb,1000x,0.511500287141043,0.9762733458952301,0.974116377340251,0.975307541351708,23.0,6998,18,13366000,8125056,7.0,30427671.0,23459830.0
athaliana,salsa,100kb,100x,0.387105970557204,0.852665064181891,0.8453018662637031,0.848109605392365,202.0,819,165,12145056,6431500,7.0,30427671.0,23459830.0
athaliana,salsa,100kb,10x,0.261125408351344,0.9314070352800471,0.92885572597841,0.9292991198518761,56.0,120,43,5125000,2512000,7.0,30427671.0,23459830.0
athaliana,salsa,100kb,1x,0.006081657814569001,0.012284912738868002,0.012284912738868002,0.016864346129938,1200.0,8,1199,100000,100000,7.0,30427671.0,23459830.0
athaliana,salsa,100kb,500x,0.321033511648313,0.8388536971836761,0.8323344923064531,0.834798845287803,223.0,4086,174,23803056,6331000,7.0,30427671.0,23459830.0
athaliana,salsa,100kb,50x,0.384523423718986,0.8468370982510791,0.8403178933738561,0.8419075927772881,215.0,367,173,12145056,6431500,7.0,30427671.0,23459830.0
athaliana,salsa,100kb,5x,0.15205339126634002,0.39863024947457504,0.39116837686229206,0.43292979263601705,71.0,32,60,401500,200500,7.0,30427671.0,23459830.0
athaliana,salsa,100x,100x,0.232816252415038,0.23720703421192002,0.15399740203238402,0.38099766772681204,1271.0,1830,1422,4141071,798317,7.0,30427671.0,23459830.0
athaliana,salsa,10kb,100x,0.042765297558277,0.686859020754068,0.6707305868088761,0.677069325935013,3900.0,1007,3250,1858000,199000,7.0,30427671.0,23459830.0
athaliana,salsa,10x,100x,0.047094996486347004,0.23161053589503003,0.197664749157086,0.217667100169527,2189.0,320,1978,422043,40818,7.0,30427671.0,23459830.0
athaliana,salsa,1mb,100x,0.8762379694908201,0.9808199010865031,0.9808199010865031,0.98231970992726,1.0,775,6,12981502,8589056,7.0,30427671.0,23459830.0
athaliana,salsa,20x,1000x,0.18463556051697502,0.512139187965403,0.440043657801777,0.49012760131683003,1338.0,7427,963,5086139,821625,7.0,30427671.0,23459830.0
athaliana,salsa,20x,100x,0.19908400560344802,0.49605475638538404,0.42187886036146005,0.47641185170516104,1378.0,776,1025,6505418,662583,7.0,30427671.0,23459830.0
athaliana,salsa,20x,10x,0.101717467027037,0.175745779667959,0.14668929047449902,0.20950209513339002,1863.0,122,1987,2112564,126531,7.0,30427671.0,23459830.0
athaliana,salsa,20x,1x,0.091635532970036,0.0,0.0,0.071920183193867,1969.0,14,2338,615667,86731,7.0,30427671.0,23459830.0
athaliana,salsa,20x,500x,0.19252005440298803,0.509423550728305,0.43756466404131006,0.48520119854049104,1339.0,3729,969,5482969,859834,7.0,30427671.0,23459830.0
athaliana,salsa,20x,50x,0.17044717824938702,0.46039980623314203,0.39344570272046203,0.450596210938336,1450.0,427,1148,5817623,563081,7.0,30427671.0,23459830.0
athaliana,salsa,20x,5x,0.09441639987233601,0.04868493386079201,0.041124419849628,0.107597627962495,1953.0,68,2255,829286,96696,7.0,30427671.0,23459830.0
athaliana,salsa,30x,100x,0.24141198254190502,0.30507068740918203,0.22187914710216403,0.35616108662386103,1310.0,1049,1188,7461107,800848,7.0,30427671.0,23459830.0
athaliana,salsa,40x,100x,0.240296496885075,0.265736830183611,0.180020483745778,0.34901090305729904,1373.0,1274,1365,6704640,704155,7.0,30427671.0,23459830.0
athaliana,salsa,500kb,100x,0.653952979395476,0.9653129100187471,0.9653129100187471,0.960027060376838,6.0,692,9,13488502,8435671,7.0,30427671.0,23459830.0
athaliana,salsa,50kb,100x,0.31352669908162,0.850505996238031,0.846930737292741,0.8496167613482051,385.0,742,315,11867000,4327556,7.0,30427671.0,23459830.0
athaliana,salsa,50x,100x,0.22347330442076102,0.218047538806376,0.13935729821942902,0.34461429216493605,1421.0,1393,1447,4970414,684165,7.0,30427671.0,23459830.0
athaliana,salsa,60x,100x,0.223558635173556,0.22194825841277302,0.12890912636269,0.358987086709588,1388.0,1498,1423,3644551,652885,7.0,30427671.0,23459830.0
athaliana,salsa,70x,100x,0.21589223933519802,0.28509786114248603,0.17332219187810502,0.37194393430715905,1492.0,1477,1467,3348503,698351,7.0,30427671.0,23459830.0
athaliana,salsa,80x,100x,0.237088539278131,0.25400226508441603,0.163695707149348,0.383140455124846,1377.0,1554,1479,4832213,713805,7.0,30427671.0,23459830.0
athaliana,salsa,90x,100x,0.22850114935297802,0.24490014764581902,0.16052271217913702,0.37489627876181003,1332.0,1566,1431,4390971,656248,7.0,30427671.0,23459830.0
hsapiens,salsa,100kb,100x,0.14706686859575402,0.8763476567024711,0.8693223397299731,0.871981238619955,4041.0,27249,4022,30752500,6833500,25.0,248956422.0,156040895.0
hsapiens,salsa,100kb,10x,0.047067195269187005,0.569228037147525,0.5552952764562681,0.56481685356236,13081.0,3401,13082,7738000,602500,25.0,248956422.0,156040895.0
hsapiens,salsa,100kb,1x,0.008240222935062,0.004273105994692,0.0041701756604040005,0.011572270853030002,29342.0,769,30864,301000,100000,25.0,248956422.0,156040895.0
hsapiens,salsa,100kb,50x,0.150559102901923,0.8809763714035831,0.8734330818303341,0.8768334451648421,3899.0,13285,3944,39094000,6632500,25.0,248956422.0,156040895.0
hsapiens,salsa,100kb,5x,0.011644036533961,0.112029824429259,0.107341293111677,0.11415167841139601,26329.0,1468,27333,904000,100000,25.0,248956422.0,156040895.0
